country;description;code;variable;versao;2009
USA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pd;Petrovic;0
USA;Hotels and Restaurants;H;producao_bruta_pd;Petrovic;0
USA;Inland Transport;60;producao_bruta_pd;Petrovic;142078,4605
USA;Water Transport;61;producao_bruta_pd;Petrovic;9241,539803
USA;Air Transport;62;producao_bruta_pd;Petrovic;35640,52275
USA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pd;Petrovic;0
USA;Post and Telecommunications;64;producao_bruta_pd;Petrovic;0
USA;Financial Intermediation;J;producao_bruta_pd;Petrovic;0
USA;Real Estate Activities;70;producao_bruta_pd;Petrovic;0
USA;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pd;Petrovic;0
USA;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pd;Petrovic;0
USA;Education;M;producao_bruta_pd;Petrovic;217151,9162
USA;Health and Social Work;N;producao_bruta_pd;Petrovic;982269,2266
USA;Other Community, Social and Personal Services;O;producao_bruta_pd;Petrovic;0
USA;Private Households with Employed Persons;P;producao_bruta_pd;Petrovic;0
BRA;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pm;Petrovic;78638,48285
BRA;Mining and Quarrying;C;PIB_pm;Petrovic;25539,80186
BRA;Food, Beverages and Tobacco;15t16;PIB_pm;Petrovic;34598,39173
BRA;Textiles and Textile Products;17t18;PIB_pm;Petrovic;16542,72959
BRA;Leather, Leather and Footwear;19;PIB_pm;Petrovic;4229,20914
BRA;Wood and Products of Wood and Cork;20;PIB_pm;Petrovic;3955,13078
BRA;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pm;Petrovic;16569,73731
BRA;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pm;Petrovic;19328,52605
BRA;Chemicals and Chemical Products;24;PIB_pm;Petrovic;27662,40872
BRA;Rubber and Plastics;25;PIB_pm;Petrovic;9668,76431
BRA;Other Non-Metallic Mineral;26;PIB_pm;Petrovic;9526,22356
BRA;Basic Metals and Fabricated Metal;27t28;PIB_pm;Petrovic;30052,59208
BRA;Machinery, Nec;29;PIB_pm;Petrovic;15182,84079
BRA;Electrical and Optical Equipment;30t33;PIB_pm;Petrovic;15280,36868
BRA;Transport Equipment;34t35;PIB_pm;Petrovic;20542,37309
BRA;"Manufacturing, Nec; Recycling";36t37;PIB_pm;Petrovic;9559,233
BRA;Electricity, Gas and Water Supply;E;PIB_pm;Petrovic;43305,88121
BRA;Construction;F;PIB_pm;Petrovic;73412,48873
BRA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pm;Petrovic;19154,80256
BRA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pm;Petrovic;62355,19071
BRA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pm;Petrovic;93070,42146
BRA;Hotels and Restaurants;H;PIB_pm;Petrovic;27211,27974
BRA;Inland Transport;60;PIB_pm;Petrovic;41561,14801
BRA;Water Transport;61;PIB_pm;Petrovic;2336,5755
BRA;Air Transport;62;PIB_pm;Petrovic;3731,31215
BRA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pm;Petrovic;19703,20935
BRA;Post and Telecommunications;64;PIB_pm;Petrovic;28566,87434
BRA;Financial Intermediation;J;PIB_pm;Petrovic;101136,9152
BRA;Real Estate Activities;70;PIB_pm;Petrovic;116911,9253
BRA;Renting of M&Eq and Other Business Activities;71t74;PIB_pm;Petrovic;98494,54253
BRA;"Public Admin and Defence; Compulsory Social Security";L;PIB_pm;Petrovic;142922,3617
BRA;Education;M;PIB_pm;Petrovic;72313,67458
BRA;Health and Social Work;N;PIB_pm;Petrovic;56835,24927
BRA;Other Community, Social and Personal Services;O;PIB_pm;Petrovic;57688,40725
BRA;Private Households with Employed Persons;P;PIB_pm;Petrovic;0
JPN;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pm;Petrovic;66207,37132
JPN;Mining and Quarrying;C;PIB_pm;Petrovic;5655,42288
JPN;Food, Beverages and Tobacco;15t16;PIB_pm;Petrovic;141247,6125
JPN;Textiles and Textile Products;17t18;PIB_pm;Petrovic;14194,98343
JPN;Leather, Leather and Footwear;19;PIB_pm;Petrovic;1230,09633
JPN;Wood and Products of Wood and Cork;20;PIB_pm;Petrovic;12336,06714
JPN;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pm;Petrovic;54723,90536
JPN;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pm;Petrovic;61877,74873
JPN;Chemicals and Chemical Products;24;PIB_pm;Petrovic;77943,59678
JPN;Rubber and Plastics;25;PIB_pm;Petrovic;33605,80728
JPN;Other Non-Metallic Mineral;26;PIB_pm;Petrovic;20423,76652
JPN;Basic Metals and Fabricated Metal;27t28;PIB_pm;Petrovic;137402,6164
JPN;Machinery, Nec;29;PIB_pm;Petrovic;73584,24847
JPN;Electrical and Optical Equipment;30t33;PIB_pm;Petrovic;113897,7005
JPN;Transport Equipment;34t35;PIB_pm;Petrovic;101144,0328
JPN;"Manufacturing, Nec; Recycling";36t37;PIB_pm;Petrovic;7236,5929
JPN;Electricity, Gas and Water Supply;E;PIB_pm;Petrovic;112805,8745
JPN;Construction;F;PIB_pm;Petrovic;298325,8034
JPN;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pm;Petrovic;50140,69399
JPN;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pm;Petrovic;381043,3836
JPN;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pm;Petrovic;215027,2985
JPN;Hotels and Restaurants;H;PIB_pm;Petrovic;143854,123
JPN;Inland Transport;60;PIB_pm;Petrovic;136394,4568
JPN;Water Transport;61;PIB_pm;Petrovic;25450,44125
JPN;Air Transport;62;PIB_pm;Petrovic;15086,94336
JPN;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pm;Petrovic;38114,05968
JPN;Post and Telecommunications;64;PIB_pm;Petrovic;109692,2079
JPN;Financial Intermediation;J;PIB_pm;Petrovic;258315,895
JPN;Real Estate Activities;70;PIB_pm;Petrovic;640081,4486
JPN;Renting of M&Eq and Other Business Activities;71t74;PIB_pm;Petrovic;399104,0752
JPN;"Public Admin and Defence; Compulsory Social Security";L;PIB_pm;Petrovic;437871,3675
JPN;Education;M;PIB_pm;Petrovic;199116,6811
JPN;Health and Social Work;N;PIB_pm;Petrovic;278648,046
JPN;Other Community, Social and Personal Services;O;PIB_pm;Petrovic;253423,6935
JPN;Private Households with Employed Persons;P;PIB_pm;Petrovic;0
MEX;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pm;Petrovic;29651,47851
MEX;Mining and Quarrying;C;PIB_pm;Petrovic;65745,51204
MEX;Food, Beverages and Tobacco;15t16;PIB_pm;Petrovic;43753,13046
MEX;Textiles and Textile Products;17t18;PIB_pm;Petrovic;5160,43301
MEX;Leather, Leather and Footwear;19;PIB_pm;Petrovic;1625,21641
MEX;Wood and Products of Wood and Cork;20;PIB_pm;Petrovic;1554,71733
MEX;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pm;Petrovic;7628,42014
MEX;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pm;Petrovic;6252,49062
MEX;Chemicals and Chemical Products;24;PIB_pm;Petrovic;13447,99671
MEX;Rubber and Plastics;25;PIB_pm;Petrovic;3697,47707
MEX;Other Non-Metallic Mineral;26;PIB_pm;Petrovic;8483,4627
MEX;Basic Metals and Fabricated Metal;27t28;PIB_pm;Petrovic;16295,52085
MEX;Machinery, Nec;29;PIB_pm;Petrovic;3456,23344
MEX;Electrical and Optical Equipment;30t33;PIB_pm;Petrovic;10251,43457
MEX;Transport Equipment;34t35;PIB_pm;Petrovic;18673,28833
MEX;"Manufacturing, Nec; Recycling";36t37;PIB_pm;Petrovic;4992,53728
MEX;Electricity, Gas and Water Supply;E;PIB_pm;Petrovic;9879,61178
MEX;Construction;F;PIB_pm;Petrovic;59098,73926
MEX;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pm;Petrovic;8136,94129
MEX;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pm;Petrovic;66549,41215
MEX;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pm;Petrovic;59912,53432
MEX;Hotels and Restaurants;H;PIB_pm;Petrovic;19240,54688
MEX;Inland Transport;60;PIB_pm;Petrovic;45821,41197
MEX;Water Transport;61;PIB_pm;Petrovic;487,10858
MEX;Air Transport;62;PIB_pm;Petrovic;1895,8202
MEX;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pm;Petrovic;6621,88542
MEX;Post and Telecommunications;64;PIB_pm;Petrovic;24235,21451
MEX;Financial Intermediation;J;PIB_pm;Petrovic;40262,37529
MEX;Real Estate Activities;70;PIB_pm;Petrovic;79779,59944
MEX;Renting of M&Eq and Other Business Activities;71t74;PIB_pm;Petrovic;53926,49983
MEX;"Public Admin and Defence; Compulsory Social Security";L;PIB_pm;Petrovic;36870,94951
MEX;Education;M;PIB_pm;Petrovic;43403,81915
MEX;Health and Social Work;N;PIB_pm;Petrovic;25906,13211
MEX;Other Community, Social and Personal Services;O;PIB_pm;Petrovic;13676,18054
MEX;Private Households with Employed Persons;P;PIB_pm;Petrovic;4082,55827
USA;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pm;Petrovic;134069
USA;Mining and Quarrying;C;PIB_pm;Petrovic;240596
USA;Food, Beverages and Tobacco;15t16;PIB_pm;Petrovic;207022
USA;Textiles and Textile Products;17t18;PIB_pm;Petrovic;25951,11133
USA;Leather, Leather and Footwear;19;PIB_pm;Petrovic;1321,88782
USA;Wood and Products of Wood and Cork;20;PIB_pm;Petrovic;20415
USA;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pm;Petrovic;164834,9844
USA;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pm;Petrovic;117262
USA;Chemicals and Chemical Products;24;PIB_pm;Petrovic;201351
USA;Rubber and Plastics;25;PIB_pm;Petrovic;54481
USA;Other Non-Metallic Mineral;26;PIB_pm;Petrovic;37252
USA;Basic Metals and Fabricated Metal;27t28;PIB_pm;Petrovic;160889
USA;Machinery, Nec;29;PIB_pm;Petrovic;116524,0703
USA;Electrical and Optical Equipment;30t33;PIB_pm;Petrovic;273393,6563
USA;Transport Equipment;34t35;PIB_pm;Petrovic;162487
USA;"Manufacturing, Nec; Recycling";36t37;PIB_pm;Petrovic;59248,28516
USA;Electricity, Gas and Water Supply;E;PIB_pm;Petrovic;263537
USA;Construction;F;PIB_pm;Petrovic;571614
USA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pm;Petrovic;130391,2266
USA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pm;Petrovic;793022
USA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pm;Petrovic;844077,5625
USA;Hotels and Restaurants;H;PIB_pm;Petrovic;415095
USA;Inland Transport;60;PIB_pm;Petrovic;173895
USA;Water Transport;61;PIB_pm;Petrovic;13891
USA;Air Transport;62;PIB_pm;Petrovic;61361
USA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pm;Petrovic;134967
USA;Post and Telecommunications;64;PIB_pm;Petrovic;368709,7813
USA;Financial Intermediation;J;PIB_pm;Petrovic;1287636,875
USA;Real Estate Activities;70;PIB_pm;Petrovic;1687387
USA;Renting of M&Eq and Other Business Activities;71t74;PIB_pm;Petrovic;1900373,125
USA;"Public Admin and Defence; Compulsory Social Security";L;PIB_pm;Petrovic;1777079
USA;Education;M;PIB_pm;Petrovic;145190
USA;Health and Social Work;N;PIB_pm;Petrovic;1040797
USA;Other Community, Social and Personal Services;O;PIB_pm;Petrovic;512898,625
USA;Private Households with Employed Persons;P;PIB_pm;Petrovic;17959,80469
BRA;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Petrovic;227192,4427
BRA;Mining and Quarrying;C;PIB_pd;Petrovic;9226,722877
BRA;Food, Beverages and Tobacco;15t16;PIB_pd;Petrovic;65105,42811
BRA;Textiles and Textile Products;17t18;PIB_pd;Petrovic;76486,85172
BRA;Leather, Leather and Footwear;19;PIB_pd;Petrovic;16739,07839
BRA;Wood and Products of Wood and Cork;20;PIB_pd;Petrovic;15265,58346
BRA;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Petrovic;19903,64915
BRA;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Petrovic;4678,330717
BRA;Chemicals and Chemical Products;24;PIB_pd;Petrovic;17265,64623
BRA;Rubber and Plastics;25;PIB_pd;Petrovic;14683,38865
BRA;Other Non-Metallic Mineral;26;PIB_pd;Petrovic;21245,92298
BRA;Basic Metals and Fabricated Metal;27t28;PIB_pd;Petrovic;36041,55349
BRA;Machinery, Nec;29;PIB_pd;Petrovic;21447,88882
BRA;Electrical and Optical Equipment;30t33;PIB_pd;Petrovic;19144,71886
BRA;Transport Equipment;34t35;PIB_pd;Petrovic;20618,82351
BRA;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Petrovic;33182,7858
BRA;Electricity, Gas and Water Supply;E;PIB_pd;Petrovic;20382,3659
BRA;Construction;F;PIB_pd;Petrovic;151730,4911
BRA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Petrovic;0
BRA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Petrovic;0
BRA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Petrovic;0
BRA;Hotels and Restaurants;H;PIB_pd;Petrovic;0
BRA;Inland Transport;60;PIB_pd;Petrovic;99044,73327
BRA;Water Transport;61;PIB_pd;Petrovic;1856,641015
BRA;Air Transport;62;PIB_pd;Petrovic;3092,173811
BRA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Petrovic;0
BRA;Post and Telecommunications;64;PIB_pd;Petrovic;0
BRA;Financial Intermediation;J;PIB_pd;Petrovic;0
BRA;Real Estate Activities;70;PIB_pd;Petrovic;0
BRA;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Petrovic;0
BRA;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Petrovic;0
BRA;Education;M;PIB_pd;Petrovic;330035,0771
BRA;Health and Social Work;N;PIB_pd;Petrovic;159722,144
BRA;Other Community, Social and Personal Services;O;PIB_pd;Petrovic;0
BRA;Private Households with Employed Persons;P;PIB_pd;Petrovic;0
JPN;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Petrovic;93546,69791
JPN;Mining and Quarrying;C;PIB_pd;Petrovic;1583,965053
JPN;Food, Beverages and Tobacco;15t16;PIB_pd;Petrovic;49879,66243
JPN;Textiles and Textile Products;17t18;PIB_pd;Petrovic;16343,31116
JPN;Leather, Leather and Footwear;19;PIB_pd;Petrovic;1210,130131
JPN;Wood and Products of Wood and Cork;20;PIB_pd;Petrovic;9277,272379
JPN;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Petrovic;32232,89935
JPN;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Petrovic;655,0572369
JPN;Chemicals and Chemical Products;24;PIB_pd;Petrovic;17312,27308
JPN;Rubber and Plastics;25;PIB_pd;Petrovic;21007,7213
JPN;Other Non-Metallic Mineral;26;PIB_pd;Petrovic;7954,069385
JPN;Basic Metals and Fabricated Metal;27t28;PIB_pd;Petrovic;51981,85028
JPN;Machinery, Nec;29;PIB_pd;Petrovic;31534,89186
JPN;Electrical and Optical Equipment;30t33;PIB_pd;Petrovic;54572,24284
JPN;Transport Equipment;34t35;PIB_pd;Petrovic;39037,6
JPN;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Petrovic;6743,439048
JPN;Electricity, Gas and Water Supply;E;PIB_pd;Petrovic;18040,00465
JPN;Construction;F;PIB_pd;Petrovic;217183,8583
JPN;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Petrovic;0
JPN;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Petrovic;0
JPN;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Petrovic;0
JPN;Hotels and Restaurants;H;PIB_pd;Petrovic;0
JPN;Inland Transport;60;PIB_pd;Petrovic;85643,07731
JPN;Water Transport;61;PIB_pd;Petrovic;4302,060411
JPN;Air Transport;62;PIB_pd;Petrovic;1314,435489
JPN;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Petrovic;0
JPN;Post and Telecommunications;64;PIB_pd;Petrovic;0
JPN;Financial Intermediation;J;PIB_pd;Petrovic;0
JPN;Real Estate Activities;70;PIB_pd;Petrovic;0
JPN;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Petrovic;0
JPN;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Petrovic;0
JPN;Education;M;PIB_pd;Petrovic;122340,5639
JPN;Health and Social Work;N;PIB_pd;Petrovic;196247,5386
JPN;Other Community, Social and Personal Services;O;PIB_pd;Petrovic;0
JPN;Private Households with Employed Persons;P;PIB_pd;Petrovic;0
MEX;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Petrovic;108060,1199
MEX;Mining and Quarrying;C;PIB_pd;Petrovic;8689,708483
MEX;Food, Beverages and Tobacco;15t16;PIB_pd;Petrovic;48132,69618
MEX;Textiles and Textile Products;17t18;PIB_pd;Petrovic;27234,99522
MEX;Leather, Leather and Footwear;19;PIB_pd;Petrovic;3650,716159
MEX;Wood and Products of Wood and Cork;20;PIB_pd;Petrovic;2551,93004
MEX;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Petrovic;15437,09596
MEX;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Petrovic;3316,916875
MEX;Chemicals and Chemical Products;24;PIB_pd;Petrovic;15425,08047
MEX;Rubber and Plastics;25;PIB_pd;Petrovic;11651,70019
MEX;Other Non-Metallic Mineral;26;PIB_pd;Petrovic;10329,69491
MEX;Basic Metals and Fabricated Metal;27t28;PIB_pd;Petrovic;16480,87935
MEX;Machinery, Nec;29;PIB_pd;Petrovic;11213,73813
MEX;Electrical and Optical Equipment;30t33;PIB_pd;Petrovic;35943,35807
MEX;Transport Equipment;34t35;PIB_pd;Petrovic;26598,18468
MEX;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Petrovic;14859,98226
MEX;Electricity, Gas and Water Supply;E;PIB_pd;Petrovic;8743,651461
MEX;Construction;F;PIB_pd;Petrovic;164343,6846
MEX;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Petrovic;0
MEX;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Petrovic;0
MEX;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Petrovic;0
MEX;Hotels and Restaurants;H;PIB_pd;Petrovic;0
MEX;Inland Transport;60;PIB_pd;Petrovic;78976,69364
MEX;Water Transport;61;PIB_pd;Petrovic;3802,132403
MEX;Air Transport;62;PIB_pd;Petrovic;7161,844094
MEX;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Petrovic;0
MEX;Post and Telecommunications;64;PIB_pd;Petrovic;0
MEX;Financial Intermediation;J;PIB_pd;Petrovic;0
MEX;Real Estate Activities;70;PIB_pd;Petrovic;0
MEX;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Petrovic;0
MEX;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Petrovic;0
MEX;Education;M;PIB_pd;Petrovic;172402,5683
MEX;Health and Social Work;N;PIB_pd;Petrovic;62172,79893
MEX;Other Community, Social and Personal Services;O;PIB_pd;Petrovic;0
MEX;Private Households with Employed Persons;P;PIB_pd;Petrovic;0
USA;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Petrovic;89424,71579
USA;Mining and Quarrying;C;PIB_pd;Petrovic;39860,33671
USA;Food, Beverages and Tobacco;15t16;PIB_pd;Petrovic;73544,00432
USA;Textiles and Textile Products;17t18;PIB_pd;Petrovic;20716,9125
USA;Leather, Leather and Footwear;19;PIB_pd;Petrovic;1218,919817
USA;Wood and Products of Wood and Cork;20;PIB_pd;Petrovic;13582,14481
USA;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Petrovic;75932,97195
USA;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Petrovic;7607,18006
USA;Chemicals and Chemical Products;24;PIB_pd;Petrovic;52228,07638
USA;Rubber and Plastics;25;PIB_pd;Petrovic;25966,7784
USA;Other Non-Metallic Mineral;26;PIB_pd;Petrovic;17305,92885
