"country";"description";"code";"variable";"versao";"2009"
"SVN";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"producao_bruta_pm";"July14_1020";2035,50348
"SVN";"Post and Telecommunications";"64";"producao_bruta_pm";"July14_1020";2295,88209
"SVN";"Financial Intermediation";"J";"producao_bruta_pm";"July14_1020";3521,99961
"SVN";"Real Estate Activities";"70";"producao_bruta_pm";"July14_1020";4454,91237
"SVN";"Renting of M&Eq and Other Business Activities";"71t74";"producao_bruta_pm";"July14_1020";8147,0803
"SVN";"Public Admin and Defence; Compulsory Social Security";"L";"producao_bruta_pm";"July14_1020";4125,16375
"SVN";"Education";"M";"producao_bruta_pm";"July14_1020";3217,39791
"SVN";"Health and Social Work";"N";"producao_bruta_pm";"July14_1020";3765,25054
"SVN";"Other Community, Social and Personal Services";"O";"producao_bruta_pm";"July14_1020";3037,766
"SVN";"Private Households with Employed Persons";"P";"producao_bruta_pm";"July14_1020";33,94968
"SWE";"Agriculture, Hunting, Forestry and Fishing";"AtB";"producao_bruta_pm";"July14_1020";11701,06666
"SWE";"Mining and Quarrying";"C";"producao_bruta_pm";"July14_1020";3497,38643
"SWE";"Food, Beverages and Tobacco";"15t16";"producao_bruta_pm";"July14_1020";19630,10627
"SWE";"Textiles and Textile Products";"17t18";"producao_bruta_pm";"July14_1020";1321,69406
"SWE";"Leather, Leather and Footwear";"19";"producao_bruta_pm";"July14_1020";0
"SWE";"Wood and Products of Wood and Cork";"20";"producao_bruta_pm";"July14_1020";9715,33232
"SWE";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"producao_bruta_pm";"July14_1020";24283,57807
"SWE";"Coke, Refined Petroleum and Nuclear Fuel";"23";"producao_bruta_pm";"July14_1020";10256,79505
"SWE";"Chemicals and Chemical Products";"24";"producao_bruta_pm";"July14_1020";19847,02073
"SWE";"Rubber and Plastics";"25";"producao_bruta_pm";"July14_1020";4592,89545
"SWE";"Other Non-Metallic Mineral";"26";"producao_bruta_pm";"July14_1020";4268,44011
"SWE";"Basic Metals and Fabricated Metal";"27t28";"producao_bruta_pm";"July14_1020";25824,92257
"SWE";"Machinery, Nec";"29";"producao_bruta_pm";"July14_1020";22151,29905
"SWE";"Electrical and Optical Equipment";"30t33";"producao_bruta_pm";"July14_1020";29056,6512
"SWE";"Transport Equipment";"34t35";"producao_bruta_pm";"July14_1020";29566,22792
"SWE";"Manufacturing, Nec; Recycling";"36t37";"producao_bruta_pm";"July14_1020";4987,00393
"SWE";"Electricity, Gas and Water Supply";"E";"producao_bruta_pm";"July14_1020";18721,04462
"SWE";"Construction";"F";"producao_bruta_pm";"July14_1020";42693,42598
"SWE";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"producao_bruta_pm";"July14_1020";9829,24147
"SWE";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"producao_bruta_pm";"July14_1020";37109,33128
"SWE";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"producao_bruta_pm";"July14_1020";20968,61272
"SWE";"Hotels and Restaurants";"H";"producao_bruta_pm";"July14_1020";13112,04256
"SWE";"Inland Transport";"60";"producao_bruta_pm";"July14_1020";21725,96114
"SWE";"Water Transport";"61";"producao_bruta_pm";"July14_1020";4982,63418
"SWE";"Air Transport";"62";"producao_bruta_pm";"July14_1020";3469,00437
"SWE";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"producao_bruta_pm";"July14_1020";27212,80431
"SWE";"Post and Telecommunications";"64";"producao_bruta_pm";"July14_1020";17106,46064
"SWE";"Financial Intermediation";"J";"producao_bruta_pm";"July14_1020";26110,96449
"SWE";"Real Estate Activities";"70";"producao_bruta_pm";"July14_1020";60950,41895
"SWE";"Renting of M&Eq and Other Business Activities";"71t74";"producao_bruta_pm";"July14_1020";81110,41264
"SWE";"Public Admin and Defence; Compulsory Social Security";"L";"producao_bruta_pm";"July14_1020";33292,9599
"SWE";"Education";"M";"producao_bruta_pm";"July14_1020";30403,80064
"SWE";"Health and Social Work";"N";"producao_bruta_pm";"July14_1020";57010,79521
"SWE";"Other Community, Social and Personal Services";"O";"producao_bruta_pm";"July14_1020";30404,38998
"SWE";"Private Households with Employed Persons";"P";"producao_bruta_pm";"July14_1020";146,27157
"TUR";"Agriculture, Hunting, Forestry and Fishing";"AtB";"producao_bruta_pm";"July14_1020";78931,15261
"TUR";"Mining and Quarrying";"C";"producao_bruta_pm";"July14_1020";15422,09185
"TUR";"Food, Beverages and Tobacco";"15t16";"producao_bruta_pm";"July14_1020";71779,15318
"TUR";"Textiles and Textile Products";"17t18";"producao_bruta_pm";"July14_1020";88707,98272
"TUR";"Leather, Leather and Footwear";"19";"producao_bruta_pm";"July14_1020";5228,66577
"TUR";"Wood and Products of Wood and Cork";"20";"producao_bruta_pm";"July14_1020";4021,87324
"TUR";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"producao_bruta_pm";"July14_1020";13911,33329
"TUR";"Coke, Refined Petroleum and Nuclear Fuel";"23";"producao_bruta_pm";"July14_1020";14503,39783
"TUR";"Chemicals and Chemical Products";"24";"producao_bruta_pm";"July14_1020";25551,24252
"TUR";"Rubber and Plastics";"25";"producao_bruta_pm";"July14_1020";13170,47029
"TUR";"Other Non-Metallic Mineral";"26";"producao_bruta_pm";"July14_1020";16409,73281
"TUR";"Basic Metals and Fabricated Metal";"27t28";"producao_bruta_pm";"July14_1020";33948,40634
"TUR";"Machinery, Nec";"29";"producao_bruta_pm";"July14_1020";17925,08556
"TUR";"Electrical and Optical Equipment";"30t33";"producao_bruta_pm";"July14_1020";16730,49768
"TUR";"Transport Equipment";"34t35";"producao_bruta_pm";"July14_1020";18344,95133
"TUR";"Manufacturing, Nec; Recycling";"36t37";"producao_bruta_pm";"July14_1020";11509,67443
"TUR";"Electricity, Gas and Water Supply";"E";"producao_bruta_pm";"July14_1020";39145,01854
"TUR";"Construction";"F";"producao_bruta_pm";"July14_1020";53385,51202
"TUR";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"producao_bruta_pm";"July14_1020";20538,10873
"TUR";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"producao_bruta_pm";"July14_1020";42804,16577
"TUR";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"producao_bruta_pm";"July14_1020";37643,78427
"TUR";"Hotels and Restaurants";"H";"producao_bruta_pm";"July14_1020";33711,36735
"TUR";"Inland Transport";"60";"producao_bruta_pm";"July14_1020";94050,4674
"TUR";"Water Transport";"61";"producao_bruta_pm";"July14_1020";9262,7746
"TUR";"Air Transport";"62";"producao_bruta_pm";"July14_1020";8600,67582
"TUR";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"producao_bruta_pm";"July14_1020";23924,65431
"TUR";"Post and Telecommunications";"64";"producao_bruta_pm";"July14_1020";20332,6166
"TUR";"Financial Intermediation";"J";"producao_bruta_pm";"July14_1020";43253,55281
"TUR";"Real Estate Activities";"70";"producao_bruta_pm";"July14_1020";88051,08681
"TUR";"Renting of M&Eq and Other Business Activities";"71t74";"producao_bruta_pm";"July14_1020";43905,55903
"TUR";"Public Admin and Defence; Compulsory Social Security";"L";"producao_bruta_pm";"July14_1020";44080,27463
"TUR";"Education";"M";"producao_bruta_pm";"July14_1020";25311,4935
"TUR";"Health and Social Work";"N";"producao_bruta_pm";"July14_1020";20203,87952
"TUR";"Other Community, Social and Personal Services";"O";"producao_bruta_pm";"July14_1020";18834,48133
"TUR";"Private Households with Employed Persons";"P";"producao_bruta_pm";"July14_1020";1164,39896
"TWN";"Agriculture, Hunting, Forestry and Fishing";"AtB";"producao_bruta_pm";"July14_1020";14821,2128
"TWN";"Mining and Quarrying";"C";"producao_bruta_pm";"July14_1020";4273,81323
"TWN";"Food, Beverages and Tobacco";"15t16";"producao_bruta_pm";"July14_1020";19439,57315
"TWN";"Textiles and Textile Products";"17t18";"producao_bruta_pm";"July14_1020";9887,04107
"TWN";"Leather, Leather and Footwear";"19";"producao_bruta_pm";"July14_1020";977,32299
"TWN";"Wood and Products of Wood and Cork";"20";"producao_bruta_pm";"July14_1020";560,71597
"TWN";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"producao_bruta_pm";"July14_1020";8135,19434
"TWN";"Coke, Refined Petroleum and Nuclear Fuel";"23";"producao_bruta_pm";"July14_1020";37144,54385
"TWN";"Chemicals and Chemical Products";"24";"producao_bruta_pm";"July14_1020";56108,89649
"TWN";"Rubber and Plastics";"25";"producao_bruta_pm";"July14_1020";11615,69781
"TWN";"Other Non-Metallic Mineral";"26";"producao_bruta_pm";"July14_1020";6675,47068
"TWN";"Basic Metals and Fabricated Metal";"27t28";"producao_bruta_pm";"July14_1020";52533,0696
"TWN";"Machinery, Nec";"29";"producao_bruta_pm";"July14_1020";27070,43585
"TWN";"Electrical and Optical Equipment";"30t33";"producao_bruta_pm";"July14_1020";111684,82676
"TWN";"Transport Equipment";"34t35";"producao_bruta_pm";"July14_1020";16202,2342
"TWN";"Manufacturing, Nec; Recycling";"36t37";"producao_bruta_pm";"July14_1020";5879,52704
"TWN";"Electricity, Gas and Water Supply";"E";"producao_bruta_pm";"July14_1020";15922,25598
"TWN";"Construction";"F";"producao_bruta_pm";"July14_1020";34341,64884
"TWN";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"producao_bruta_pm";"July14_1020";5367,32639
"TWN";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"producao_bruta_pm";"July14_1020";45617,74295
"TWN";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"producao_bruta_pm";"July14_1020";47602,81062
"TWN";"Hotels and Restaurants";"H";"producao_bruta_pm";"July14_1020";11587,00556
"TWN";"Inland Transport";"60";"producao_bruta_pm";"July14_1020";9241,55916
"TWN";"Water Transport";"61";"producao_bruta_pm";"July14_1020";5134,77065
"TWN";"Air Transport";"62";"producao_bruta_pm";"July14_1020";6587,22387
"TWN";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"producao_bruta_pm";"July14_1020";6669,18976
"TWN";"Post and Telecommunications";"64";"producao_bruta_pm";"July14_1020";13415,94237
"TWN";"Financial Intermediation";"J";"producao_bruta_pm";"July14_1020";43292,89569
"TWN";"Real Estate Activities";"70";"producao_bruta_pm";"July14_1020";40493,67704
"TWN";"Renting of M&Eq and Other Business Activities";"71t74";"producao_bruta_pm";"July14_1020";21599,48916
"TWN";"Public Admin and Defence; Compulsory Social Security";"L";"producao_bruta_pm";"July14_1020";50878,11782
"TWN";"Education";"M";"producao_bruta_pm";"July14_1020";9729,23278
"TWN";"Health and Social Work";"N";"producao_bruta_pm";"July14_1020";20885,69675
"TWN";"Other Community, Social and Personal Services";"O";"producao_bruta_pm";"July14_1020";35987,61775
"TWN";"Private Households with Employed Persons";"P";"producao_bruta_pm";"July14_1020";3119,90773
"USA";"Agriculture, Hunting, Forestry and Fishing";"AtB";"producao_bruta_pm";"July14_1020";342488
"USA";"Mining and Quarrying";"C";"producao_bruta_pm";"July14_1020";349301
"USA";"Food, Beverages and Tobacco";"15t16";"producao_bruta_pm";"July14_1020";776070
"USA";"Textiles and Textile Products";"17t18";"producao_bruta_pm";"July14_1020";59335,94141
"USA";"Leather, Leather and Footwear";"19";"producao_bruta_pm";"July14_1020";2735,05664
"USA";"Wood and Products of Wood and Cork";"20";"producao_bruta_pm";"July14_1020";78755
"USA";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"producao_bruta_pm";"July14_1020";425812,25
"USA";"Coke, Refined Petroleum and Nuclear Fuel";"23";"producao_bruta_pm";"July14_1020";473610
"USA";"Chemicals and Chemical Products";"24";"producao_bruta_pm";"July14_1020";600707
"USA";"Rubber and Plastics";"25";"producao_bruta_pm";"July14_1020";167664
"USA";"Other Non-Metallic Mineral";"26";"producao_bruta_pm";"July14_1020";91550
"USA";"Basic Metals and Fabricated Metal";"27t28";"producao_bruta_pm";"July14_1020";479242
"USA";"Machinery, Nec";"29";"producao_bruta_pm";"July14_1020";277200,71875
"USA";"Electrical and Optical Equipment";"30t33";"producao_bruta_pm";"July14_1020";483731,78125
"USA";"Transport Equipment";"34t35";"producao_bruta_pm";"July14_1020";590906
"USA";"Manufacturing, Nec; Recycling";"36t37";"producao_bruta_pm";"July14_1020";137914,20313
"USA";"Electricity, Gas and Water Supply";"E";"producao_bruta_pm";"July14_1020";387527
"USA";"Construction";"F";"producao_bruta_pm";"July14_1020";1155286
"USA";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"producao_bruta_pm";"July14_1020";210375,70313
"USA";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"producao_bruta_pm";"July14_1020";1008868
"USA";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"producao_bruta_pm";"July14_1020";1183829,75
"USA";"Hotels and Restaurants";"H";"producao_bruta_pm";"July14_1020";761985
"USA";"Inland Transport";"60";"producao_bruta_pm";"July14_1020";340795
"USA";"Water Transport";"61";"producao_bruta_pm";"July14_1020";33753
"USA";"Air Transport";"62";"producao_bruta_pm";"July14_1020";133026
"USA";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"producao_bruta_pm";"July14_1020";196145
"USA";"Post and Telecommunications";"64";"producao_bruta_pm";"July14_1020";618645,3125
"USA";"Financial Intermediation";"J";"producao_bruta_pm";"July14_1020";2429350,5
"USA";"Real Estate Activities";"70";"producao_bruta_pm";"July14_1020";2302772
"USA";"Renting of M&Eq and Other Business Activities";"71t74";"producao_bruta_pm";"July14_1020";2868854,75
"USA";"Public Admin and Defence; Compulsory Social Security";"L";"producao_bruta_pm";"July14_1020";2946823
"USA";"Education";"M";"producao_bruta_pm";"July14_1020";223871
"USA";"Health and Social Work";"N";"producao_bruta_pm";"July14_1020";1687379
"USA";"Other Community, Social and Personal Services";"O";"producao_bruta_pm";"July14_1020";958630,4375
"USA";"Private Households with Employed Persons";"P";"producao_bruta_pm";"July14_1020";17959,80469
"ROW";"Agriculture, Hunting, Forestry and Fishing";"AtB";"producao_bruta_pm";"July14_1020";1043482,28725919
"ROW";"Mining and Quarrying";"C";"producao_bruta_pm";"July14_1020";2100665,64641714
"ROW";"Food, Beverages and Tobacco";"15t16";"producao_bruta_pm";"July14_1020";887797,532407093
"ROW";"Textiles and Textile Products";"17t18";"producao_bruta_pm";"July14_1020";184994,296020482
"ROW";"Leather, Leather and Footwear";"19";"producao_bruta_pm";"July14_1020";39106,8773933623
"ROW";"Wood and Products of Wood and Cork";"20";"producao_bruta_pm";"July14_1020";82204,2650543562
"ROW";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"producao_bruta_pm";"July14_1020";246864,906849888
"ROW";"Coke, Refined Petroleum and Nuclear Fuel";"23";"producao_bruta_pm";"July14_1020";258598,008181415
"ROW";"Chemicals and Chemical Products";"24";"producao_bruta_pm";"July14_1020";294609,339837524
"ROW";"Rubber and Plastics";"25";"producao_bruta_pm";"July14_1020";148554,163396598
"ROW";"Other Non-Metallic Mineral";"26";"producao_bruta_pm";"July14_1020";117773,938846538
"ROW";"Basic Metals and Fabricated Metal";"27t28";"producao_bruta_pm";"July14_1020";446912,791556116
"ROW";"Machinery, Nec";"29";"producao_bruta_pm";"July14_1020";169344,753918741
"ROW";"Electrical and Optical Equipment";"30t33";"producao_bruta_pm";"July14_1020";467782,918840554
"ROW";"Transport Equipment";"34t35";"producao_bruta_pm";"July14_1020";286856,338795213
"ROW";"Manufacturing, Nec; Recycling";"36t37";"producao_bruta_pm";"July14_1020";114397,125296319
"ROW";"Electricity, Gas and Water Supply";"E";"producao_bruta_pm";"July14_1020";471798,360591494
"ROW";"Construction";"F";"producao_bruta_pm";"July14_1020";1483664,13526947
"ROW";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"producao_bruta_pm";"July14_1020";57787,2372670389
"ROW";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"producao_bruta_pm";"July14_1020";850558,078447049
"ROW";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"producao_bruta_pm";"July14_1020";468176,03934779
"ROW";"Hotels and Restaurants";"H";"producao_bruta_pm";"July14_1020";355082,498999271
"ROW";"Inland Transport";"60";"producao_bruta_pm";"July14_1020";589689,331688737
"ROW";"Water Transport";"61";"producao_bruta_pm";"July14_1020";100618,099146247
"ROW";"Air Transport";"62";"producao_bruta_pm";"July14_1020";62629,0252393858
"ROW";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"producao_bruta_pm";"July14_1020";171325,637975324
"ROW";"Post and Telecommunications";"64";"producao_bruta_pm";"July14_1020";327174,240249965
"ROW";"Financial Intermediation";"J";"producao_bruta_pm";"July14_1020";628719,1862776
"ROW";"Real Estate Activities";"70";"producao_bruta_pm";"July14_1020";583458,707292812
"ROW";"Renting of M&Eq and Other Business Activities";"71t74";"producao_bruta_pm";"July14_1020";751038,553147234
"ROW";"Public Admin and Defence; Compulsory Social Security";"L";"producao_bruta_pm";"July14_1020";695508,121525328
"ROW";"Education";"M";"producao_bruta_pm";"July14_1020";451556,199263935
"ROW";"Health and Social Work";"N";"producao_bruta_pm";"July14_1020";387473,116926901
"ROW";"Other Community, Social and Personal Services";"O";"producao_bruta_pm";"July14_1020";398682,498886922
"ROW";"Private Households with Employed Persons";"P";"producao_bruta_pm";"July14_1020";5477,60145713545
